1014546	1
1014554	1
1014606	1
1014731	1
1014740	1
1014757	1
1014785	1
1014796	1
1014837	1
1014841	1
1014864	1
1014898	1
1014909	1
1014911	1
1014938	1
1014983	1
1015062	1
1015085	1
1015134	1
1015216	1
1015307	1
1015335	1
1015346	1
1015381	1
1015409	1
1015460	1
1015503	1
1015555	1
1015587	1
1015591	1
1015712	1
1015764	1
1015833	1
1015865	1
1015871	1
1015932	1
1016053	1
1016070	1
1016231	1
1016262	1
1016303	1
1016369	1
1016432	1
1016630	1
1016706	1
1016714	1
1016733	1
1016928	1
1016980	1
1017024	1
1017106	1
1017171	1
1017256	1
1017297	1
1017312	1
1017416	1
1017430	1
1017449	1
1017451	1
1017495	1
1017632	1
1017675	1
1017689	1
1017693	1
1017735	1
1017754	1
1017763	1
1017876	1
1017921	1
1017943	1
1017950	1
1017977	1
1017994	1
1018014	1
1018047	1
1018059	1
1018103	1
1018148	1
1018212	1
1018325	1
1018480	1
1018544	1
1018750	1
1018816	1
1018830	1
1018873	1
1018954	1
1019001	1
1019045	1
1019099	1
1019246	1
1019373	1
1019420	1
1019471	1
1019566	1
1019655	1
1019672	1
1019700	1
1019744	1
1019775	1
1019825	1
1019842	1
1019897	1
1019941	1
1019964	1
1020049	1
1020126	1
1020132	1
1020239	1
1020243	1
1020282	1
1020334	1
1020352	1
1020367	1
1020469	1
1020472	1
1020507	1
1020578	1
1020620	1
1020647	1
1020757	2
1020911	1
1021057	1
1021101	1
1021460	1
1021621	1
1021650	1
1021666	1
1021677	1
1021833	1
1021859	1
1021871	1
1021892	1
1021900	1
1021944	1
1021989	1
1021993	1
1022013	1
1022076	1
1022179	1
1022196	2
1022373	1
1022406	1
1022447	1
1022471	1
1022488	1
1022550	1
1022594	1
1022603	1
1022672	1
1022726	1
1022809	1
1022811	1
1022860	1
1023006	1
1023014	1
1023205	1
1023241	1
1023325	1
1023476	1
1023499	1
1023517	1
1023561	1
1023593	1
1023696	1
1023794	2
1023922	1
1023954	1
1023963	1
1023981	1
1024000	1
1024168	1
1024173	1
1024201	1
1024228	1
1024394	1
1024453	1
1024760	1
1024783	1
1024803	1
1025083	1
1025217	1
1025226	2
1025275	1
1025293	1
1025320	1
1025365	1
1025512	1
1025541	1
1025598	1
1025667	1
1025736	1
1025822	1
1025863	1
1025878	1
1025902	1
1025927	1
1026010	1
1026055	1
1026209	1
1026297	1
1026312	1
1026402	1
1026430	1
1026449	1
1026468	1
1026473	1
1026495	1
1026504	1
1026790	1
1026813	1
1026908	1
1026943	1
1026994	1
1027181	1
1027475	1
1027509	1
1027511	1
1027542	1
1027583	1
1027602	1
1027684	1
1027695	1
1027720	1
1027792	1
1027821	1
1027934	1
1027945	1
1027967	1
1028007	1
1028046	1
1028081	1
1028090	1
1028323	1
1028379	1
1028415	1
1028443	1
1028450	1
1028502	1
1028530	1
1028573	1
1028697	1
1028701	1
1028745	2
1028776	1
1028799	1
1028893	1
1028920	1
1029008	1
1029039	1
1029050	1
1029138	1
1029156	1
1029174	1
1029197	1
1029206	1
1029265	1
1029389	1
1029407	1
1029422	1
1029567	1
1029641	1
1029749	1
1029784	1
1029795	1
1029840	1
1029896	1
1029903	1
1030006	1
1030033	1
1030155	1
1030172	1
1030187	1
1030191	1
1030237	1
1030241	1
1030309	1
1030325	1
1030383	1
1030480	1
1030499	1
1030517	1
1030526	1
1030589	1
1030708	1
1030782	1
1030827	1
1030849	1
1030873	2
1030884	1
1030963	1
1030981	1
1031043	1
1031111	1
1031138	1
1031142	1
1031160	1
1031174	1
1031220	1
1031637	1
1031653	1
1031749	1
1031818	1
